,brand,category,rating,number_of_reviews,love,price,online_only,exclusive,limited_edition,price_box,category_map,brand_encoding,online_only_No,online_only_Yes,exclusive_No,exclusive_Yes,limited_edition_No,limited_edition_Yes,rating_map
270,CLINIQUE,Perfume,4.5,1.5023474178403755,0.0,77.0,No,No,No,8.893784278203992,3,10,1,0,1,0,1,0,1
271,Commodity,Perfume,4.0,0.3380281690140845,0.2533619177548236,26.0,No,Yes,No,5.506549404048792,3,1,1,0,0,1,1,0,1
272,Comptoir Sud Pacifique,Perfume,4.5,1.4178403755868545,0.8770220229974663,42.0,No,No,No,6.868662914071963,3,4,1,0,1,0,1,0,1
273,Comptoir Sud Pacifique,Perfume,4.5,1.3896713615023475,0.8965114012862989,42.0,No,No,No,6.868662914071963,3,4,1,0,1,0,1,0,1
274,Comptoir Sud Pacifique,Perfume,4.5,0.6103286384976526,0.7405963749756382,42.0,No,No,No,6.868662914071963,3,4,1,0,1,0,1,0,1
275,Comptoir Sud Pacifique,Perfume,4.5,-0.0093896713615023,-0.0974468914441629,85.0,Yes,No,No,9.260148490029655,3,4,0,1,1,0,1,0,1
276,Comptoir Sud Pacifique,Perfume,4.0,-0.1032863849765258,-0.1364256480218281,85.0,Yes,No,No,9.260148490029655,3,4,0,1,1,0,1,0,1
277,Comptoir Sud Pacifique,Perfume,4.5,-0.1314553990610328,-0.0779575131553303,42.0,Yes,No,No,6.868662914071963,3,4,0,1,1,0,1,0,1
278,DEREK LAM 10 CROSBY,Perfume,4.5,0.1032863849765258,-0.1948937828883258,85.0,No,No,No,9.260148490029655,3,34,1,0,1,0,1,0,1
279,DEREK LAM 10 CROSBY,Perfume,3.5,0.8450704225352113,0.0779575131553303,85.0,No,No,No,9.260148490029655,3,34,1,0,1,0,1,0,1
280,DEREK LAM 10 CROSBY,Perfume,4.5,-0.0938967136150234,-0.242837653478854,85.0,No,No,No,9.260148490029655,3,34,1,0,1,0,1,0,1
281,DEREK LAM 10 CROSBY,Perfume,4.5,0.0093896713615023,-0.1754044045994932,85.0,No,No,No,9.260148490029655,3,34,1,0,1,0,1,0,1
282,DEREK LAM 10 CROSBY,Perfume,3.5,-0.028169014084507,-0.2438121223932956,85.0,No,No,No,9.260148490029655,3,34,1,0,1,0,1,0,1
283,Dior,Cologne,4.5,2.995305164319249,3.352173065679205,77.0,No,No,No,8.893784278203992,2,55,1,0,1,0,1,0,1
284,Dior,Cologne,4.5,0.488262910798122,1.325277723640616,95.0,No,No,No,9.685517901520962,2,55,1,0,1,0,1,0,1
285,Dior,Perfume,4.5,8.967136150234742,8.828688364841161,105.0,No,No,No,10.080522838937371,3,55,1,0,1,0,1,0,1
286,Dior,Perfume,4.0,5.708920187793427,8.302475151042682,85.0,No,No,No,9.260148490029655,3,55,1,0,1,0,1,0,1
287,Dior,Perfume,3.5,1.596244131455399,2.163320990060417,105.0,No,No,No,10.080522838937371,3,55,1,0,1,0,1,0,1
288,Dior,Perfume,4.5,6.291079812206573,4.346131358409667,85.0,No,No,No,9.260148490029655,3,55,1,0,1,0,1,0,1
289,Dior,Perfume,4.0,-0.1690140845070422,-0.1559150263106607,150.0,No,No,No,11.58809224176199,3,55,1,0,1,0,1,0,1
290,Dior,Perfume,3.5,0.0093896713615023,0.4287663223543169,107.0,No,No,No,10.156321937926906,3,55,1,0,1,0,1,0,1
291,Dior,Perfume,3.5,0.0375586854460093,-0.0389787565776651,107.0,No,No,No,10.156321937926906,3,55,1,0,1,0,1,0,1
292,Dior,Perfume,4.5,1.2018779342723005,2.4166829078152405,135.0,No,No,No,11.12595725714876,3,55,1,0,1,0,1,0,1
293,Dior,Fragrance,4.0,-0.2347417840375587,-0.4287663223543169,48.0,No,No,No,7.28390388000638,0,55,1,0,1,0,1,0,1
294,Dior,Perfume Gift Sets,0.0,-0.2535211267605634,-0.3673747807444942,129.0,No,No,No,10.930989641842084,1,55,1,0,1,0,1,0,1
295,Dior,Perfume,3.5,1.0892018779342725,1.3447671019294485,100.0,No,No,No,9.886487181936577,3,55,1,0,1,0,1,0,1
296,Dior,Perfume Gift Sets,0.0,-0.2535211267605634,-0.3958292730461898,149.0,No,No,No,11.558319230887909,1,55,1,0,1,0,1,0,1
297,Dior,Cologne,4.0,-0.1690140845070422,-0.3192360163710777,75.0,No,No,No,8.798047900293017,2,55,1,0,1,0,1,0,1
298,Dior,Perfume,4.5,0.6666666666666666,1.6176183979731047,85.0,No,No,No,9.260148490029655,3,55,1,0,1,0,1,0,1
299,Dior,Perfume Gift Sets,0.0,-0.2535211267605634,-0.233872539465991,105.0,No,Yes,Yes,10.080522838937371,1,55,1,0,0,1,0,1,1
300,Dior,Perfume,4.5,1.0892018779342725,0.9160007795751316,105.0,No,No,No,10.080522838937371,3,55,1,0,1,0,1,0,1
301,Dior,Perfume,4.5,0.6291079812206573,1.2083414539076205,85.0,No,No,No,9.260148490029655,3,55,1,0,1,0,1,0,1
302,Dior,Cologne,4.5,0.6384976525821596,0.1559150263106607,75.0,No,No,No,8.798047900293017,2,55,1,0,1,0,1,0,1
303,Dior,Perfume,4.0,-0.1220657276995305,-0.1169362697329955,105.0,No,No,No,10.080522838937371,3,55,1,0,1,0,1,0,1
304,Dior,Cologne,4.5,0.0,-0.0974468914441629,79.0,No,No,No,8.987791050934973,2,55,1,0,1,0,1,0,1
305,Dior,Perfume,4.5,2.2347417840375585,1.6760865328396024,105.0,No,No,No,10.080522838937371,3,55,1,0,1,0,1,0,1
306,Dior,Cologne,5.0,0.3849765258215962,-0.1364256480218281,75.0,No,No,No,8.798047900293017,2,55,1,0,1,0,1,0,1
307,Dior,Cologne,4.5,-0.1408450704225352,-0.2825959851880725,79.0,No,No,No,8.987791050934973,2,55,1,0,1,0,1,0,1
308,Dior,Perfume,4.5,-0.1971830985915492,-0.2884427986747223,59.0,Yes,No,No,7.958959568457594,3,55,0,1,1,0,1,0,1
309,Dior,Perfume,4.5,0.3286384976525822,0.7405963749756382,135.0,No,No,No,11.12595725714876,3,55,1,0,1,0,1,0,1
310,Dior,Fragrance,0.0,-0.2535211267605634,-0.3981679984408497,48.0,No,No,No,7.28390388000638,0,55,1,0,1,0,1,0,1
311,Dior,Perfume,4.0,0.028169014084507,0.233872539465991,105.0,No,No,No,10.080522838937371,3,55,1,0,1,0,1,0,1
312,Dior,Perfume,4.5,-0.2065727699530516,-0.2473202104852855,140.0,Yes,No,No,11.283835753642643,3,55,0,1,1,0,1,0,1
313,Dior,Perfume,4.5,0.1408450704225352,0.5457025920873124,62.0,No,No,No,8.127508568100522,3,55,1,0,1,0,1,0,1
314,Dior,Perfume Gift Sets,0.0,-0.2535211267605634,-0.4233092964334438,149.0,No,No,No,11.558319230887909,1,55,1,0,1,0,1,0,1
315,DOLCE&GABBANA,Perfume,4.5,18.52582159624413,14.7729487429351,104.0,No,No,No,10.04224281339579,3,44,1,0,1,0,1,0,1
316,DOLCE&GABBANA,Perfume Gift Sets,4.5,0.028169014084507,1.6760865328396024,20.0,No,Yes,No,4.839800743255356,1,44,1,0,0,1,1,0,1
317,DOLCE&GABBANA,Cologne,5.0,3.352112676056338,1.2278308321964528,90.0,No,No,No,9.476981766170557,2,44,1,0,1,0,1,0,1
318,DOLCE&GABBANA,Perfume,4.5,0.9107981220657276,2.2802572597934128,110.0,No,No,No,10.268177897608886,3,44,1,0,1,0,1,0,1
319,DOLCE&GABBANA,Perfume,4.5,-0.2253521126760563,-0.2845449230169558,80.0,No,No,Yes,9.034169117693915,3,44,1,0,1,0,0,1,1
320,DOLCE&GABBANA,Perfume,4.5,7.727699530516432,3.157279282790879,82.0,No,No,No,9.125718454601753,3,44,1,0,1,0,1,0,1
321,DOLCE&GABBANA,Perfume,4.5,7.690140845070423,3.5665562268563638,122.0,No,No,No,10.69530969343442,3,44,1,0,1,0,1,0,1
322,DOLCE&GABBANA,Perfume,4.5,0.7417840375586855,1.2473202104852856,122.0,No,No,No,10.69530969343442,3,44,1,0,1,0,1,0,1
323,DOLCE&GABBANA,Cologne,5.0,0.0093896713615023,0.1364256480218281,125.0,No,No,No,10.797447773219952,2,44,1,0,1,0,1,0,1
324,DOLCE&GABBANA,Perfume,4.5,3.248826291079812,2.689534203858897,122.0,No,No,No,10.69530969343442,3,44,1,0,1,0,1,0,1
325,DOLCE&GABBANA,Cologne,5.0,3.1173708920187795,0.6431494835314754,120.0,No,No,No,10.626234399741618,2,44,1,0,1,0,1,0,1
326,DOLCE&GABBANA,Perfume,4.5,0.5539906103286385,1.13038394075229,94.0,No,No,No,9.64443787350625,3,44,1,0,1,0,1,0,1
327,DOLCE&GABBANA,Perfume,4.0,-0.1971830985915492,-0.2695381017345546,122.0,No,No,No,10.69530969343442,3,44,1,0,1,0,1,0,1
328,DOLCE&GABBANA,Cologne,4.5,-0.1126760563380281,-0.0974468914441629,134.0,No,No,No,11.0938909320841,2,44,1,0,1,0,1,0,1
329,DOLCE&GABBANA,Perfume,4.5,1.4929577464788732,1.0134476710192946,94.0,No,No,No,9.64443787350625,3,44,1,0,1,0,1,0,1
330,DOLCE&GABBANA,Cologne,0.0,-0.2535211267605634,-0.4069382186708244,68.0,No,No,Yes,8.448150593342275,2,44,1,0,1,0,0,1,1
331,DOLCE&GABBANA,Perfume,3.5,-0.028169014084507,-0.0779575131553303,94.0,Yes,No,Yes,9.64443787350625,3,44,0,1,1,0,0,1,1
332,DOLCE&GABBANA,Cologne,5.0,-0.215962441314554,-0.3237185733775092,68.0,No,No,Yes,8.448150593342275,2,44,1,0,1,0,0,1,1
333,DOLCE&GABBANA,Perfume,4.5,0.5258215962441315,0.3508088091989865,123.0,No,No,No,10.72954964240846,3,44,1,0,1,0,1,0,1
334,DOLCE&GABBANA,Cologne,4.5,0.8356807511737089,-0.0779575131553303,90.0,No,No,No,9.476981766170557,2,44,1,0,1,0,1,0,1
335,DOLCE&GABBANA,Cologne,4.5,-0.1690140845070422,-0.2590138374585851,88.0,No,No,No,9.391288728612432,2,44,1,0,1,0,1,0,1
336,DOLCE&GABBANA,Cologne,5.0,-0.1784037558685446,-0.2662249074254531,88.0,No,No,No,9.391288728612432,2,44,1,0,1,0,1,0,1
337,DOLCE&GABBANA,Perfume,4.0,0.7323943661971831,1.7150652894172675,96.0,No,No,No,9.726295563932634,3,44,1,0,1,0,1,0,1
338,DOLCE&GABBANA,Perfume,5.0,-0.2253521126760563,-0.3630871175209511,80.0,No,No,No,9.034169117693915,3,44,1,0,1,0,1,0,1
339,DOLCE&GABBANA,Perfume Gift Sets,4.5,-0.215962441314554,-0.1364256480218281,45.0,Yes,No,Yes,7.081144362518933,1,44,0,1,1,0,0,1,1
340,Donna Karan,Perfume,4.5,1.971830985915493,0.8770220229974663,100.0,No,No,No,9.886487181936577,3,53,1,0,1,0,1,0,1
341,Donna Karan,Perfume Gift Sets,0.0,-0.2535211267605634,-0.233872539465991,32.0,Yes,No,Yes,6.072475035482995,1,53,0,1,1,0,0,1,1
342,Donna Karan,Perfume Gift Sets,5.0,-0.244131455399061,-0.4147339699863574,124.0,Yes,No,Yes,10.76359478028962,1,53,0,1,1,0,0,1,1
343,Donna Karan,Perfume,4.5,3.455399061032864,0.3508088091989865,102.0,No,No,No,9.964900870787623,3,53,1,0,1,0,1,0,1
344,Eight & Bob,Perfume,2.0,-0.244131455399061,-0.3942701227830832,175.0,Yes,No,No,12.29093891756338,3,74,0,1,1,0,1,0,2
345,Eight & Bob,Perfume,5.0,-0.2347417840375587,-0.269732995517443,175.0,Yes,No,No,12.29093891756338,3,74,0,1,1,0,1,0,1
346,Elizabeth and James,Perfume,4.0,0.5352112676056338,0.7600857532644708,68.0,No,Yes,No,8.448150593342275,3,5,1,0,0,1,1,0,1
347,Elizabeth and James,Perfume,4.5,0.9389671361502347,0.6236601052426428,85.0,No,Yes,No,9.260148490029655,3,5,1,0,0,1,1,0,1
348,Elizabeth and James,Perfume,4.0,-0.028169014084507,0.1948937828883258,48.0,No,No,Yes,7.28390388000638,3,5,1,0,1,0,0,1,1
349,Elizabeth and James,Perfume,4.0,-0.1596244131455399,0.1559150263106607,48.0,No,No,Yes,7.28390388000638,3,5,1,0,1,0,0,1,1
350,Elizabeth and James,Perfume,3.5,0.3380281690140845,0.5846813486649776,35.0,No,No,No,6.327749712805777,3,5,1,0,1,0,1,0,1
351,ELLIS BROOKLYN,Perfume,4.5,0.7230046948356808,1.0719158058857925,100.0,No,No,No,9.886487181936577,3,52,1,0,1,0,1,0,1
352,ELLIS BROOKLYN,Perfume Gift Sets,4.0,-0.1877934272300469,-0.0779575131553303,27.0,No,No,No,5.606823093454363,1,52,1,0,1,0,1,0,1
353,ELLIS BROOKLYN,Perfume,4.5,0.0751173708920187,-0.0779575131553303,100.0,Yes,No,No,9.886487181936577,3,52,0,1,1,0,1,0,1
354,ELLIS BROOKLYN,Perfume Gift Sets,4.0,0.0751173708920187,0.4482557006431494,22.0,No,No,Yes,5.076002742512173,1,52,1,0,1,0,0,1,1
355,ELLIS BROOKLYN,Perfume,4.5,-0.0093896713615023,0.3702981874878191,100.0,No,No,No,9.886487181936577,3,52,1,0,1,0,1,0,1
356,ELLIS BROOKLYN,Perfume,4.0,0.1690140845070422,-0.0584681348664977,100.0,Yes,No,No,9.886487181936577,3,52,0,1,1,0,1,0,1
357,ELLIS BROOKLYN,Perfume Gift Sets,4.5,-0.1220657276995305,0.2923406743324888,25.0,Yes,No,Yes,5.403531282328869,1,52,0,1,1,0,0,1,1
358,ELLIS BROOKLYN,Perfume,4.0,-0.1502347417840375,-0.2358214772948743,100.0,No,No,No,9.886487181936577,3,52,1,0,1,0,1,0,1
359,ELLIS BROOKLYN,Perfume Gift Sets,5.0,-0.244131455399061,-0.261352562853245,26.0,No,Yes,Yes,5.506549404048792,1,52,1,0,0,1,0,1,1
360,ELLIS BROOKLYN,Perfume Gift Sets,5.0,-0.2347417840375587,-0.3243032547261742,108.0,Yes,No,Yes,10.19384907015294,1,52,0,1,1,0,0,1,1
361,ELLIS BROOKLYN,Perfume Gift Sets,0.0,-0.2535211267605634,-0.3239134671603976,50.0,Yes,Yes,Yes,7.414182971912106,1,52,0,1,0,1,0,1,1
362,ELLIS BROOKLYN,Perfume,4.5,-0.1877934272300469,-0.2496589358799454,70.0,Yes,No,No,8.550605122246802,3,52,0,1,1,0,1,0,1
363,ELLIS BROOKLYN,Perfume,4.5,-0.1877934272300469,-0.2143831611771584,100.0,No,No,No,9.886487181936577,3,52,1,0,1,0,1,0,1
364,ELLIS BROOKLYN,Perfume,4.5,-0.1596244131455399,-0.269148314168778,100.0,Yes,No,No,9.886487181936577,3,52,0,1,1,0,1,0,1
365,Estée Lauder,Perfume,5.0,-0.028169014084507,0.233872539465991,98.0,No,No,No,9.806965006640148,3,50,1,0,1,0,1,0,1
366,Estée Lauder,Perfume,5.0,-0.0657276995305164,0.0,85.0,No,No,No,9.260148490029655,3,50,1,0,1,0,1,0,1
367,Estée Lauder,Perfume,4.0,0.1314553990610328,0.3118300526213214,115.0,No,No,No,10.449938475397245,3,50,1,0,1,0,1,0,1
368,Estée Lauder,Perfume,4.5,0.0845070422535211,0.233872539465991,170.0,No,No,No,12.156292710982736,3,50,1,0,1,0,1,0,1
369,Estée Lauder,Perfume,4.5,0.0,0.1754044045994932,95.0,Yes,No,No,9.685517901520962,3,50,0,1,1,0,1,0,1
370,Estée Lauder,Perfume,4.5,-0.1032863849765258,0.0,98.0,No,No,No,9.806965006640148,3,50,1,0,1,0,1,0,1
371,Etat Libre d'Orange,Perfume,3.0,-0.1877934272300469,-0.2749951276554278,90.0,No,No,No,9.476981766170557,3,37,1,0,1,0,1,0,1
372,Floral Street,Perfume,4.5,-0.1032863849765258,-0.2397193529526408,78.0,No,Yes,No,8.940999128028045,3,26,1,0,0,1,1,0,1
373,Floral Street,Perfume,4.5,3.971830985915493,-0.2824010914051841,78.0,No,Yes,No,8.940999128028045,3,26,1,0,0,1,1,0,1
374,Floral Street,Perfume,4.0,3.774647887323944,-0.233872539465991,78.0,No,Yes,No,8.940999128028045,3,26,1,0,0,1,1,0,1
375,Floral Street,Perfume,5.0,-0.2347417840375587,-0.3730267004482557,78.0,Yes,Yes,No,8.940999128028045,3,26,0,1,0,1,1,0,1
376,Floral Street,Perfume,4.0,-0.2253521126760563,-0.3985577860066264,78.0,Yes,Yes,No,8.940999128028045,3,26,0,1,0,1,1,0,1
377,Floral Street,Perfume,3.0,3.558685446009389,-0.3728318066653673,78.0,Yes,Yes,No,8.940999128028045,3,26,0,1,0,1,1,0,1
378,Floral Street,Perfume,4.5,-0.2253521126760563,-0.382186708244007,78.0,No,Yes,No,8.940999128028045,3,26,1,0,0,1,1,0,1
379,Floral Street,Perfume,4.0,3.3145539906103285,-0.382771389592672,78.0,No,Yes,No,8.940999128028045,3,26,1,0,0,1,1,0,1
380,Floral Street,Perfume,4.0,-0.215962441314554,-0.3884233092964334,78.0,Yes,Yes,No,8.940999128028045,3,26,0,1,0,1,1,0,1
381,Fresh,Perfume,4.5,2.215962441314554,1.598129019684272,50.0,No,No,No,7.414182971912106,3,7,1,0,1,0,1,0,1
382,Fresh,Perfume,4.0,3.5774647887323945,2.0074059637497563,50.0,No,No,No,7.414182971912106,3,7,1,0,1,0,1,0,1
383,Fresh,Perfume,4.5,3.061032863849765,2.7090235821477293,50.0,No,No,No,7.414182971912106,3,7,1,0,1,0,1,0,1
384,Fresh,Perfume,4.5,2.967136150234742,2.124342233482752,50.0,No,No,No,7.414182971912106,3,7,1,0,1,0,1,0,1
385,Fresh,Perfume,4.0,2.056338028169014,0.8965114012862989,50.0,No,No,No,7.414182971912106,3,7,1,0,1,0,1,0,1
386,Fresh,Perfume,4.0,0.92018779342723,0.7600857532644708,50.0,No,No,No,7.414182971912106,3,7,1,0,1,0,1,0,1
387,Fresh,Perfume,3.5,0.1220657276995305,0.0779575131553303,90.0,No,No,No,9.476981766170557,3,7,1,0,1,0,1,0,1
388,Fresh,Perfume,4.0,1.192488262910798,0.331319430910154,50.0,No,No,No,7.414182971912106,3,7,1,0,1,0,1,0,1
389,Givenchy,Perfume,4.5,0.2629107981220657,-0.3853050087702202,93.0,No,No,No,9.60304998506914,3,56,1,0,1,0,1,0,1
390,Givenchy,Perfume,4.0,-0.244131455399061,-0.4211654648216721,93.0,No,No,No,9.60304998506914,3,56,1,0,1,0,1,0,1
391,Givenchy,Perfume,4.5,2.948356807511737,1.3057883453517831,92.0,No,No,No,9.561348581144523,3,56,1,0,1,0,1,0,1
392,Givenchy,Perfume,4.5,3.323943661971831,1.325277723640616,102.0,No,No,No,9.964900870787623,3,56,1,0,1,0,1,0,1
393,Givenchy,Perfume,5.0,0.7417840375586855,1.0524264275969597,92.0,No,No,No,9.561348581144523,3,56,1,0,1,0,1,0,1
394,Givenchy,Cologne,5.0,-0.0751173708920187,-0.2471253167023971,104.0,Yes,No,No,10.04224281339579,2,56,0,1,1,0,1,0,1
395,Givenchy,Cologne,4.5,-0.0938967136150234,-0.1364256480218281,94.0,No,No,No,9.64443787350625,2,56,1,0,1,0,1,0,1
396,Givenchy,Perfume,4.5,-0.1596244131455399,-0.2634963944650165,150.0,No,Yes,No,11.58809224176199,3,56,1,0,0,1,1,0,1
397,Givenchy,Perfume,4.5,3.333333333333333,1.6371077762619373,78.0,No,No,No,8.940999128028045,3,56,1,0,1,0,1,0,1
398,Givenchy,Perfume,4.5,-0.1784037558685446,-0.3167023971935295,150.0,No,Yes,No,11.58809224176199,3,56,1,0,0,1,1,0,1
399,Givenchy,Perfume,4.5,0.6291079812206573,0.1559150263106607,78.0,No,No,No,8.940999128028045,3,56,1,0,1,0,1,0,1
400,Givenchy,Cologne,5.0,0.3098591549295774,0.1559150263106607,93.0,No,No,No,9.60304998506914,2,56,1,0,1,0,1,0,1
401,Givenchy,Cologne,4.5,0.92018779342723,0.0779575131553303,94.0,No,No,No,9.64443787350625,2,56,1,0,1,0,1,0,1
402,Givenchy,Perfume,5.0,-0.1502347417840375,-0.2993568505164685,75.0,No,No,No,8.798047900293017,3,56,1,0,1,0,1,0,1
403,Givenchy,Perfume,3.5,-0.1877934272300469,-0.2486844669655038,235.0,No,No,No,13.728458880472994,3,56,1,0,1,0,1,0,1
404,Givenchy,Cologne,4.0,-0.215962441314554,-0.3449619957123367,85.0,No,No,No,9.260148490029655,2,56,1,0,1,0,1,0,1
405,Givenchy,Cologne,3.5,-0.2253521126760563,-0.3792633015006821,89.0,No,No,No,9.434304183806123,2,56,1,0,1,0,1,0,1
406,Givenchy,Perfume,5.0,-0.215962441314554,-0.339699863574352,235.0,No,No,No,13.728458880472994,3,56,1,0,1,0,1,0,1
407,Givenchy,Perfume,5.0,-0.244131455399061,-0.3603586045605145,235.0,No,No,No,13.728458880472994,3,56,1,0,1,0,1,0,1
408,Givenchy,Perfume,5.0,-0.2347417840375587,-0.3174819723250828,235.0,No,No,No,13.728458880472994,3,56,1,0,1,0,1,0,1
409,Givenchy,Perfume,5.0,-0.244131455399061,-0.3763398947573572,235.0,No,No,No,13.728458880472994,3,56,1,0,1,0,1,0,1
410,Givenchy,Perfume,5.0,-0.244131455399061,-0.3188462288053011,235.0,No,No,No,13.728458880472994,3,56,1,0,1,0,1,0,1
411,Givenchy,Perfume,5.0,-0.244131455399061,-0.3416488014032352,235.0,No,No,No,13.728458880472994,3,56,1,0,1,0,1,0,1
412,Givenchy,Perfume,5.0,-0.244131455399061,-0.3108555837068797,235.0,No,No,No,13.728458880472994,3,56,1,0,1,0,1,0,1
413,Givenchy,Perfume,5.0,-0.2253521126760563,-0.3046189826544533,235.0,No,No,No,13.728458880472994,3,56,1,0,1,0,1,0,1
414,Givenchy,Perfume,4.5,-0.2065727699530516,-0.2545312804521535,235.0,No,No,No,13.728458880472994,3,56,1,0,1,0,1,0,1
415,Givenchy,Perfume,4.0,-0.2347417840375587,-0.3769245761060222,235.0,No,No,No,13.728458880472994,3,56,1,0,1,0,1,0,1
416,Gucci,Perfume,4.0,3.136150234741784,6.470473591892419,100.0,No,No,No,9.886487181936577,3,42,1,0,1,0,1,0,1
417,Gucci,Perfume,4.5,2.7136150234741785,3.800428766322354,80.0,No,Yes,No,9.034169117693915,3,42,1,0,0,1,1,0,1
418,Gucci,Perfume Gift Sets,0.0,-0.2535211267605634,-0.1948937828883258,85.0,No,Yes,Yes,9.260148490029655,1,42,1,0,0,1,0,1,1
419,Gucci,Perfume,4.0,1.1737089201877935,1.754044045994933,80.0,No,Yes,Yes,9.034169117693915,3,42,1,0,0,1,0,1,1
420,Gucci,Perfume,4.5,7.55868544600939,6.743324887936075,80.0,No,No,No,9.034169117693915,3,42,1,0,1,0,1,0,1
421,Gucci,Cologne,4.5,1.6901408450704225,1.0524264275969597,124.0,No,No,No,10.76359478028962,2,42,1,0,1,0,1,0,1
422,Gucci,Perfume,4.5,1.2018779342723005,1.6565971545507698,97.0,No,Yes,No,9.766776201471876,3,42,1,0,0,1,1,0,1
423,Gucci,Perfume Gift Sets,5.0,-0.215962441314554,-0.0389787565776651,39.0,Yes,Yes,Yes,6.645245579270956,1,42,0,1,0,1,0,1,1
424,Gucci,Perfume Gift Sets,4.5,-0.1971830985915492,0.0389787565776651,105.0,No,No,Yes,10.080522838937371,1,42,1,0,1,0,0,1,1
425,Gucci,Cologne,4.5,0.1971830985915492,-0.1364256480218281,109.0,No,No,No,10.23113312904816,2,42,1,0,1,0,1,0,1
426,Gucci,Perfume,3.5,1.943661971830986,0.565191970376145,120.0,No,No,No,10.626234399741618,3,42,1,0,1,0,1,0,1
427,Gucci,Perfume,4.5,3.1173708920187795,1.1693626973299551,82.0,No,No,No,9.125718454601753,3,42,1,0,1,0,1,0,1
428,Gucci,Perfume,4.0,0.5164319248826291,1.3057883453517831,83.0,No,No,No,9.170906395896624,3,42,1,0,1,0,1,0,1
429,Gucci,Cologne,4.5,0.4131455399061033,0.1364256480218281,95.0,No,No,No,9.685517901520962,2,42,1,0,1,0,1,0,1
430,Gucci,Perfume,4.5,1.511737089201878,2.4361722861040733,74.0,No,No,No,8.749506568302204,3,42,1,0,1,0,1,0,1
431,Gucci,Perfume,4.0,0.7793427230046949,0.7405963749756382,107.0,No,No,No,10.156321937926906,3,42,1,0,1,0,1,0,1
432,Gucci,Perfume,4.0,1.0704225352112675,0.1169362697329955,107.0,No,No,No,10.156321937926906,3,42,1,0,1,0,1,0,1
433,Gucci,Perfume,4.0,1.84037558685446,0.0584681348664977,96.0,No,No,Yes,9.726295563932634,3,42,1,0,1,0,0,1,1
434,Gucci,Perfume,4.5,2.732394366197183,1.325277723640616,102.0,No,No,No,9.964900870787623,3,42,1,0,1,0,1,0,1
435,Gucci,Perfume,4.0,0.3192488262910798,-0.1364256480218281,96.0,No,No,No,9.726295563932634,3,42,1,0,1,0,1,0,1
436,Gucci,Perfume,4.5,1.295774647887324,0.8380432664198012,75.0,No,No,No,8.798047900293017,3,42,1,0,1,0,1,0,1
437,Gucci,Cologne,4.5,0.9483568075117372,-0.3346326252192555,95.0,No,No,Yes,9.685517901520962,2,42,1,0,1,0,0,1,1
438,Gucci,Perfume,4.0,0.5070422535211268,-0.2412785032157474,112.0,No,No,No,10.341564235665905,3,42,1,0,1,0,1,0,1
439,Gucci,Perfume,4.5,4.563380281690141,1.1888520756187877,80.0,No,Yes,No,9.034169117693915,3,42,1,0,0,1,1,0,1
440,Gucci,Cologne,3.5,0.0093896713615023,-0.3098811147924381,103.0,No,No,No,10.003703589789698,2,42,1,0,1,0,1,0,1
441,Gucci,Cologne,4.5,1.0985915492957747,0.0,73.0,No,No,No,8.700502667256274,2,42,1,0,1,0,1,0,1
442,Gucci,Cologne,4.5,-0.2253521126760563,-0.2931202494640421,76.0,No,No,No,8.846137110936349,2,42,1,0,1,0,1,0,1
443,Gucci,Perfume Gift Sets,4.5,-0.1126760563380281,0.2533619177548236,72.0,No,Yes,Yes,8.651025360870298,1,42,1,0,0,1,0,1,1
444,Gucci,Perfume Gift Sets,5.0,-0.2347417840375587,-0.2570648996297018,92.0,Yes,No,Yes,9.561348581144523,1,42,0,1,1,0,0,1,1
445,Gucci,Cologne,4.5,0.1971830985915492,-0.0779575131553303,76.0,No,No,No,8.846137110936349,2,42,1,0,1,0,1,0,1
446,Gucci,Cologne,4.0,0.976525821596244,-0.3667900993958293,76.0,No,No,No,8.846137110936349,2,42,1,0,1,0,1,0,1
447,Gucci,Perfume,4.0,-0.056338028169014,-0.1559150263106607,80.0,No,No,No,9.034169117693915,3,42,1,0,1,0,1,0,1
448,Gucci,Perfume,4.5,1.192488262910798,1.0329370493081271,96.0,No,No,No,9.726295563932634,3,42,1,0,1,0,1,0,1
449,Gucci,Perfume Gift Sets,0.0,-0.2535211267605634,-0.3695186123562658,112.0,No,No,Yes,10.341564235665905,1,42,1,0,1,0,0,1,1
450,Gucci,Cologne,5.0,0.8169014084507042,-0.0389787565776651,92.0,No,No,No,9.561348581144523,2,42,1,0,1,0,1,0,1
451,Gucci,Perfume,4.5,0.7136150234741784,1.2668095887741182,80.0,No,Yes,Yes,9.034169117693915,3,42,1,0,0,1,0,1,1
452,Gucci,Perfume,4.0,-0.0187793427230046,0.0779575131553303,85.0,No,No,No,9.260148490029655,3,42,1,0,1,0,1,0,1
453,Gucci,Perfume Gift Sets,4.0,-0.2065727699530516,-0.269148314168778,146.0,Yes,No,Yes,11.468150288835002,1,42,0,1,1,0,0,1,1
454,Guerlain,Perfume,4.5,2.788732394366197,3.6640031183005264,72.0,Yes,No,No,8.651025360870298,3,60,0,1,1,0,1,0,1
455,Guerlain,Perfume,4.0,1.7652582159624413,0.7405963749756382,100.0,Yes,No,No,9.886487181936577,3,60,0,1,1,0,1,0,1
