,brand,category,rating,number_of_reviews,love,price,online_only,exclusive,limited_edition,price_box
273,Comptoir Sud Pacifique,Perfume,4.5,1.3896713615023475,0.8965114012862989,42.0,No,No,No,6.868662914071963
274,Comptoir Sud Pacifique,Perfume,4.5,0.6103286384976526,0.7405963749756382,42.0,No,No,No,6.868662914071963
275,Comptoir Sud Pacifique,Perfume,4.5,-0.009389671361502348,-0.09744689144416294,85.0,Yes,No,No,9.260148490029655
276,Comptoir Sud Pacifique,Perfume,4.0,-0.10328638497652583,-0.1364256480218281,85.0,Yes,No,No,9.260148490029655
277,Comptoir Sud Pacifique,Perfume,4.5,-0.13145539906103287,-0.07795751315533035,42.0,Yes,No,No,6.868662914071963
278,DEREK LAM 10 CROSBY,Perfume,4.5,0.10328638497652583,-0.19489378288832587,85.0,No,No,No,9.260148490029655
279,DEREK LAM 10 CROSBY,Perfume,3.5,0.8450704225352113,0.07795751315533035,85.0,No,No,No,9.260148490029655
280,DEREK LAM 10 CROSBY,Perfume,4.5,-0.09389671361502347,-0.24283765347885403,85.0,No,No,No,9.260148490029655
281,DEREK LAM 10 CROSBY,Perfume,4.5,0.009389671361502348,-0.17540440459949327,85.0,No,No,No,9.260148490029655
282,DEREK LAM 10 CROSBY,Perfume,3.5,-0.028169014084507043,-0.24381212239329567,85.0,No,No,No,9.260148490029655
283,Dior,Cologne,4.5,2.995305164319249,3.352173065679205,77.0,No,No,No,8.893784278203992
284,Dior,Cologne,4.5,0.48826291079812206,1.325277723640616,95.0,No,No,No,9.685517901520962
285,Dior,Perfume,4.5,8.967136150234742,8.828688364841161,105.0,No,No,No,10.080522838937371
286,Dior,Perfume,4.0,5.708920187793427,8.302475151042682,85.0,No,No,No,9.260148490029655
287,Dior,Perfume,3.5,1.596244131455399,2.163320990060417,105.0,No,No,No,10.080522838937371
288,Dior,Perfume,4.5,6.291079812206573,4.346131358409667,85.0,No,No,No,9.260148490029655
289,Dior,Perfume,4.0,-0.16901408450704225,-0.1559150263106607,150.0,No,No,No,11.58809224176199
290,Dior,Perfume,3.5,0.009389671361502348,0.4287663223543169,107.0,No,No,No,10.156321937926906
291,Dior,Perfume,3.5,0.03755868544600939,-0.038978756577665176,107.0,No,No,No,10.156321937926906
292,Dior,Perfume,4.5,1.2018779342723005,2.4166829078152405,135.0,No,No,No,11.12595725714876
293,Dior,Fragrance,4.0,-0.2347417840375587,-0.4287663223543169,48.0,No,No,No,7.28390388000638
294,Dior,Perfume Gift Sets,0.0,-0.2535211267605634,-0.36737478074449426,129.0,No,No,No,10.930989641842084
295,Dior,Perfume,3.5,1.0892018779342723,1.3447671019294485,100.0,No,No,No,9.886487181936577
296,Dior,Perfume Gift Sets,0.0,-0.2535211267605634,-0.3958292730461898,149.0,No,No,No,11.558319230887909
297,Dior,Cologne,4.0,-0.16901408450704225,-0.31923601637107774,75.0,No,No,No,8.798047900293017
298,Dior,Perfume,4.5,0.6666666666666666,1.6176183979731047,85.0,No,No,No,9.260148490029655
299,Dior,Perfume Gift Sets,0.0,-0.2535211267605634,-0.23387253946599104,105.0,No,Yes,Yes,10.080522838937371
300,Dior,Perfume,4.5,1.0892018779342723,0.9160007795751316,105.0,No,No,No,10.080522838937371
301,Dior,Perfume,4.5,0.6291079812206573,1.2083414539076203,85.0,No,No,No,9.260148490029655
302,Dior,Cologne,4.5,0.6384976525821596,0.1559150263106607,75.0,No,No,No,8.798047900293017
303,Dior,Perfume,4.0,-0.12206572769953052,-0.11693626973299552,105.0,No,No,No,10.080522838937371
304,Dior,Cologne,4.5,0.0,-0.09744689144416294,79.0,No,No,No,8.987791050934973
305,Dior,Perfume,4.5,2.2347417840375585,1.6760865328396024,105.0,No,No,No,10.080522838937371
306,Dior,Cologne,5.0,0.38497652582159625,-0.1364256480218281,75.0,No,No,No,8.798047900293017
307,Dior,Cologne,4.5,-0.14084507042253522,-0.2825959851880725,79.0,No,No,No,8.987791050934973
308,Dior,Perfume,4.5,-0.19718309859154928,-0.2884427986747223,59.0,Yes,No,No,7.958959568457594
309,Dior,Perfume,4.5,0.3286384976525822,0.7405963749756382,135.0,No,No,No,11.12595725714876
310,Dior,Fragrance,0.0,-0.2535211267605634,-0.3981679984408497,48.0,No,No,No,7.28390388000638
311,Dior,Perfume,4.0,0.028169014084507043,0.23387253946599104,105.0,No,No,No,10.080522838937371
312,Dior,Perfume,4.5,-0.20657276995305165,-0.24732021048528552,140.0,Yes,No,No,11.283835753642643
313,Dior,Perfume,4.5,0.14084507042253522,0.5457025920873124,62.0,No,No,No,8.127508568100522
314,Dior,Perfume Gift Sets,0.0,-0.2535211267605634,-0.4233092964334438,149.0,No,No,No,11.558319230887909
315,DOLCE&GABBANA,Perfume,4.5,18.525821596244132,14.7729487429351,104.0,No,No,No,10.04224281339579
316,DOLCE&GABBANA,Perfume Gift Sets,4.5,0.028169014084507043,1.6760865328396024,20.0,No,Yes,No,4.839800743255356
317,DOLCE&GABBANA,Cologne,5.0,3.352112676056338,1.2278308321964528,90.0,No,No,No,9.476981766170557
318,DOLCE&GABBANA,Perfume,4.5,0.9107981220657277,2.2802572597934128,110.0,No,No,No,10.268177897608886
319,DOLCE&GABBANA,Perfume,4.5,-0.22535211267605634,-0.2845449230169558,80.0,No,No,Yes,9.034169117693915
320,DOLCE&GABBANA,Perfume,4.5,7.727699530516432,3.157279282790879,82.0,No,No,No,9.125718454601753
321,DOLCE&GABBANA,Perfume,4.5,7.690140845070423,3.5665562268563633,122.0,No,No,No,10.69530969343442
322,DOLCE&GABBANA,Perfume,4.5,0.7417840375586855,1.2473202104852856,122.0,No,No,No,10.69530969343442
323,DOLCE&GABBANA,Cologne,5.0,0.009389671361502348,0.1364256480218281,125.0,No,No,No,10.797447773219952
324,DOLCE&GABBANA,Perfume,4.5,3.248826291079812,2.689534203858897,122.0,No,No,No,10.69530969343442
325,DOLCE&GABBANA,Cologne,5.0,3.1173708920187795,0.6431494835314754,120.0,No,No,No,10.626234399741618
326,DOLCE&GABBANA,Perfume,4.5,0.5539906103286385,1.13038394075229,94.0,No,No,No,9.64443787350625
327,DOLCE&GABBANA,Perfume,4.0,-0.19718309859154928,-0.26953810173455467,122.0,No,No,No,10.69530969343442
328,DOLCE&GABBANA,Cologne,4.5,-0.11267605633802817,-0.09744689144416294,134.0,No,No,No,11.0938909320841
329,DOLCE&GABBANA,Perfume,4.5,1.4929577464788732,1.0134476710192946,94.0,No,No,No,9.64443787350625
330,DOLCE&GABBANA,Cologne,0.0,-0.2535211267605634,-0.4069382186708244,68.0,No,No,Yes,8.448150593342275
331,DOLCE&GABBANA,Perfume,3.5,-0.028169014084507043,-0.07795751315533035,94.0,Yes,No,Yes,9.64443787350625
332,DOLCE&GABBANA,Cologne,5.0,-0.215962441314554,-0.32371857337750926,68.0,No,No,Yes,8.448150593342275
333,DOLCE&GABBANA,Perfume,4.5,0.5258215962441315,0.35080880919898655,123.0,No,No,No,10.72954964240846
334,DOLCE&GABBANA,Cologne,4.5,0.8356807511737089,-0.07795751315533035,90.0,No,No,No,9.476981766170557
335,DOLCE&GABBANA,Cologne,4.5,-0.16901408450704225,-0.2590138374585851,88.0,No,No,No,9.391288728612432
336,DOLCE&GABBANA,Cologne,5.0,-0.1784037558685446,-0.26622490742545313,88.0,No,No,No,9.391288728612432
337,DOLCE&GABBANA,Perfume,4.0,0.7323943661971831,1.7150652894172675,96.0,No,No,No,9.726295563932634
338,DOLCE&GABBANA,Perfume,5.0,-0.22535211267605634,-0.3630871175209511,80.0,No,No,No,9.034169117693915
339,DOLCE&GABBANA,Perfume Gift Sets,4.5,-0.215962441314554,-0.1364256480218281,45.0,Yes,No,Yes,7.081144362518933
340,Donna Karan,Perfume,4.5,1.971830985915493,0.8770220229974663,100.0,No,No,No,9.886487181936577
341,Donna Karan,Perfume Gift Sets,0.0,-0.2535211267605634,-0.23387253946599104,32.0,Yes,No,Yes,6.072475035482995
342,Donna Karan,Perfume Gift Sets,5.0,-0.24413145539906103,-0.4147339699863574,124.0,Yes,No,Yes,10.76359478028962
343,Donna Karan,Perfume,4.5,3.455399061032864,0.35080880919898655,102.0,No,No,No,9.964900870787623
344,Eight & Bob,Perfume,2.0,-0.24413145539906103,-0.3942701227830832,175.0,Yes,No,No,12.29093891756338
345,Eight & Bob,Perfume,5.0,-0.2347417840375587,-0.269732995517443,175.0,Yes,No,No,12.29093891756338
346,Elizabeth and James,Perfume,4.0,0.5352112676056338,0.7600857532644708,68.0,No,Yes,No,8.448150593342275
347,Elizabeth and James,Perfume,4.5,0.9389671361502347,0.6236601052426428,85.0,No,Yes,No,9.260148490029655
348,Elizabeth and James,Perfume,4.0,-0.028169014084507043,0.19489378288832587,48.0,No,No,Yes,7.28390388000638
349,Elizabeth and James,Perfume,4.0,-0.1596244131455399,0.1559150263106607,48.0,No,No,Yes,7.28390388000638
350,Elizabeth and James,Perfume,3.5,0.3380281690140845,0.5846813486649776,35.0,No,No,No,6.327749712805777
351,ELLIS BROOKLYN,Perfume,4.5,0.7230046948356808,1.0719158058857923,100.0,No,No,No,9.886487181936577
352,ELLIS BROOKLYN,Perfume Gift Sets,4.0,-0.18779342723004694,-0.07795751315533035,27.0,No,No,No,5.606823093454363
353,ELLIS BROOKLYN,Perfume,4.5,0.07511737089201878,-0.07795751315533035,100.0,Yes,No,No,9.886487181936577
354,ELLIS BROOKLYN,Perfume Gift Sets,4.0,0.07511737089201878,0.44825570064314946,22.0,No,No,Yes,5.076002742512173
355,ELLIS BROOKLYN,Perfume,4.5,-0.009389671361502348,0.3702981874878191,100.0,No,No,No,9.886487181936577
356,ELLIS BROOKLYN,Perfume,4.0,0.16901408450704225,-0.05846813486649776,100.0,Yes,No,No,9.886487181936577
357,ELLIS BROOKLYN,Perfume Gift Sets,4.5,-0.12206572769953052,0.2923406743324888,25.0,Yes,No,Yes,5.403531282328869
358,ELLIS BROOKLYN,Perfume,4.0,-0.15023474178403756,-0.2358214772948743,100.0,No,No,No,9.886487181936577
359,ELLIS BROOKLYN,Perfume Gift Sets,5.0,-0.24413145539906103,-0.261352562853245,26.0,No,Yes,Yes,5.506549404048792
360,ELLIS BROOKLYN,Perfume Gift Sets,5.0,-0.2347417840375587,-0.3243032547261742,108.0,Yes,No,Yes,10.19384907015294
361,ELLIS BROOKLYN,Perfume Gift Sets,0.0,-0.2535211267605634,-0.3239134671603976,50.0,Yes,Yes,Yes,7.414182971912106
362,ELLIS BROOKLYN,Perfume,4.5,-0.18779342723004694,-0.24965893587994542,70.0,Yes,No,No,8.550605122246802
363,ELLIS BROOKLYN,Perfume,4.5,-0.18779342723004694,-0.21438316117715844,100.0,No,No,No,9.886487181936577
364,ELLIS BROOKLYN,Perfume,4.5,-0.1596244131455399,-0.269148314168778,100.0,Yes,No,No,9.886487181936577
365,Estée Lauder,Perfume,5.0,-0.028169014084507043,0.23387253946599104,98.0,No,No,No,9.806965006640148
366,Estée Lauder,Perfume,5.0,-0.06572769953051644,0.0,85.0,No,No,No,9.260148490029655
367,Estée Lauder,Perfume,4.0,0.13145539906103287,0.3118300526213214,115.0,No,No,No,10.449938475397245
368,Estée Lauder,Perfume,4.5,0.08450704225352113,0.23387253946599104,170.0,No,No,No,12.156292710982736
369,Estée Lauder,Perfume,4.5,0.0,0.17540440459949327,95.0,Yes,No,No,9.685517901520962
370,Estée Lauder,Perfume,4.5,-0.10328638497652583,0.0,98.0,No,No,No,9.806965006640148
371,Etat Libre d'Orange,Perfume,3.0,-0.18779342723004694,-0.2749951276554278,90.0,No,No,No,9.476981766170557
372,Floral Street,Perfume,4.5,-0.10328638497652583,-0.23971935295264082,78.0,No,Yes,No,8.940999128028045
373,Floral Street,Perfume,4.5,3.971830985915493,-0.28240109140518416,78.0,No,Yes,No,8.940999128028045
374,Floral Street,Perfume,4.0,3.7746478873239435,-0.23387253946599104,78.0,No,Yes,No,8.940999128028045
375,Floral Street,Perfume,5.0,-0.2347417840375587,-0.3730267004482557,78.0,Yes,Yes,No,8.940999128028045
376,Floral Street,Perfume,4.0,-0.22535211267605634,-0.3985577860066264,78.0,Yes,Yes,No,8.940999128028045
377,Floral Street,Perfume,3.0,3.5586854460093895,-0.37283180666536736,78.0,Yes,Yes,No,8.940999128028045
378,Floral Street,Perfume,4.5,-0.22535211267605634,-0.382186708244007,78.0,No,Yes,No,8.940999128028045
379,Floral Street,Perfume,4.0,3.3145539906103285,-0.382771389592672,78.0,No,Yes,No,8.940999128028045
380,Floral Street,Perfume,4.0,-0.215962441314554,-0.3884233092964334,78.0,Yes,Yes,No,8.940999128028045
381,Fresh,Perfume,4.5,2.215962441314554,1.5981290196842721,50.0,No,No,No,7.414182971912106
382,Fresh,Perfume,4.0,3.5774647887323945,2.0074059637497563,50.0,No,No,No,7.414182971912106
383,Fresh,Perfume,4.5,3.0610328638497655,2.7090235821477293,50.0,No,No,No,7.414182971912106
384,Fresh,Perfume,4.5,2.967136150234742,2.1243422334827518,50.0,No,No,No,7.414182971912106
385,Fresh,Perfume,4.0,2.056338028169014,0.8965114012862989,50.0,No,No,No,7.414182971912106
386,Fresh,Perfume,4.0,0.92018779342723,0.7600857532644708,50.0,No,No,No,7.414182971912106
387,Fresh,Perfume,3.5,0.12206572769953052,0.07795751315533035,90.0,No,No,No,9.476981766170557
388,Fresh,Perfume,4.0,1.192488262910798,0.331319430910154,50.0,No,No,No,7.414182971912106
389,Givenchy,Perfume,4.5,0.26291079812206575,-0.3853050087702202,93.0,No,No,No,9.60304998506914
390,Givenchy,Perfume,4.0,-0.24413145539906103,-0.42116546482167216,93.0,No,No,No,9.60304998506914
391,Givenchy,Perfume,4.5,2.948356807511737,1.3057883453517833,92.0,No,No,No,9.561348581144523
392,Givenchy,Perfume,4.5,3.323943661971831,1.325277723640616,102.0,No,No,No,9.964900870787623
393,Givenchy,Perfume,5.0,0.7417840375586855,1.0524264275969597,92.0,No,No,No,9.561348581144523
394,Givenchy,Cologne,5.0,-0.07511737089201878,-0.24712531670239718,104.0,Yes,No,No,10.04224281339579
395,Givenchy,Cologne,4.5,-0.09389671361502347,-0.1364256480218281,94.0,No,No,No,9.64443787350625
396,Givenchy,Perfume,4.5,-0.1596244131455399,-0.26349639446501655,150.0,No,Yes,No,11.58809224176199
397,Givenchy,Perfume,4.5,3.3333333333333335,1.6371077762619373,78.0,No,No,No,8.940999128028045
398,Givenchy,Perfume,4.5,-0.1784037558685446,-0.31670239719352955,150.0,No,Yes,No,11.58809224176199
399,Givenchy,Perfume,4.5,0.6291079812206573,0.1559150263106607,78.0,No,No,No,8.940999128028045
400,Givenchy,Cologne,5.0,0.30985915492957744,0.1559150263106607,93.0,No,No,No,9.60304998506914
401,Givenchy,Cologne,4.5,0.92018779342723,0.07795751315533035,94.0,No,No,No,9.64443787350625
402,Givenchy,Perfume,5.0,-0.15023474178403756,-0.29935685051646854,75.0,No,No,No,8.798047900293017
403,Givenchy,Perfume,3.5,-0.18779342723004694,-0.2486844669655038,235.0,No,No,No,13.728458880472994
404,Givenchy,Cologne,4.0,-0.215962441314554,-0.34496199571233677,85.0,No,No,No,9.260148490029655
405,Givenchy,Cologne,3.5,-0.22535211267605634,-0.3792633015006821,89.0,No,No,No,9.434304183806123
406,Givenchy,Perfume,5.0,-0.215962441314554,-0.339699863574352,235.0,No,No,No,13.728458880472994
407,Givenchy,Perfume,5.0,-0.24413145539906103,-0.3603586045605145,235.0,No,No,No,13.728458880472994
408,Givenchy,Perfume,5.0,-0.2347417840375587,-0.31748197232508285,235.0,No,No,No,13.728458880472994
409,Givenchy,Perfume,5.0,-0.24413145539906103,-0.37633989475735724,235.0,No,No,No,13.728458880472994
410,Givenchy,Perfume,5.0,-0.24413145539906103,-0.3188462288053011,235.0,No,No,No,13.728458880472994
411,Givenchy,Perfume,5.0,-0.24413145539906103,-0.3416488014032352,235.0,No,No,No,13.728458880472994
412,Givenchy,Perfume,5.0,-0.24413145539906103,-0.31085558370687977,235.0,No,No,No,13.728458880472994
413,Givenchy,Perfume,5.0,-0.22535211267605634,-0.3046189826544533,235.0,No,No,No,13.728458880472994
414,Givenchy,Perfume,4.5,-0.20657276995305165,-0.25453128045215356,235.0,No,No,No,13.728458880472994
415,Givenchy,Perfume,4.0,-0.2347417840375587,-0.3769245761060222,235.0,No,No,No,13.728458880472994
416,Gucci,Perfume,4.0,3.136150234741784,6.470473591892419,100.0,No,No,No,9.886487181936577
417,Gucci,Perfume,4.5,2.7136150234741785,3.800428766322354,80.0,No,Yes,No,9.034169117693915
418,Gucci,Perfume Gift Sets,0.0,-0.2535211267605634,-0.19489378288832587,85.0,No,Yes,Yes,9.260148490029655
419,Gucci,Perfume,4.0,1.1737089201877935,1.7540440459949327,80.0,No,Yes,Yes,9.034169117693915
420,Gucci,Perfume,4.5,7.55868544600939,6.743324887936075,80.0,No,No,No,9.034169117693915
421,Gucci,Cologne,4.5,1.6901408450704225,1.0524264275969597,124.0,No,No,No,10.76359478028962
422,Gucci,Perfume,4.5,1.2018779342723005,1.6565971545507698,97.0,No,Yes,No,9.766776201471876
423,Gucci,Perfume Gift Sets,5.0,-0.215962441314554,-0.038978756577665176,39.0,Yes,Yes,Yes,6.645245579270956
424,Gucci,Perfume Gift Sets,4.5,-0.19718309859154928,0.038978756577665176,105.0,No,No,Yes,10.080522838937371
425,Gucci,Cologne,4.5,0.19718309859154928,-0.1364256480218281,109.0,No,No,No,10.23113312904816
426,Gucci,Perfume,3.5,1.943661971830986,0.565191970376145,120.0,No,No,No,10.626234399741618
427,Gucci,Perfume,4.5,3.1173708920187795,1.1693626973299551,82.0,No,No,No,9.125718454601753
428,Gucci,Perfume,4.0,0.5164319248826291,1.3057883453517833,83.0,No,No,No,9.170906395896624
429,Gucci,Cologne,4.5,0.4131455399061033,0.1364256480218281,95.0,No,No,No,9.685517901520962
430,Gucci,Perfume,4.5,1.511737089201878,2.4361722861040733,74.0,No,No,No,8.749506568302204
431,Gucci,Perfume,4.0,0.7793427230046949,0.7405963749756382,107.0,No,No,No,10.156321937926906
432,Gucci,Perfume,4.0,1.0704225352112675,0.11693626973299552,107.0,No,No,No,10.156321937926906
433,Gucci,Perfume,4.0,1.84037558685446,0.05846813486649776,96.0,No,No,Yes,9.726295563932634
434,Gucci,Perfume,4.5,2.732394366197183,1.325277723640616,102.0,No,No,No,9.964900870787623
435,Gucci,Perfume,4.0,0.3192488262910798,-0.1364256480218281,96.0,No,No,No,9.726295563932634
436,Gucci,Perfume,4.5,1.295774647887324,0.8380432664198012,75.0,No,No,No,8.798047900293017
437,Gucci,Cologne,4.5,0.9483568075117371,-0.3346326252192555,95.0,No,No,Yes,9.685517901520962
438,Gucci,Perfume,4.0,0.5070422535211268,-0.24127850321574743,112.0,No,No,No,10.341564235665905
439,Gucci,Perfume,4.5,4.563380281690141,1.1888520756187877,80.0,No,Yes,No,9.034169117693915
440,Gucci,Cologne,3.5,0.009389671361502348,-0.30988111479243813,103.0,No,No,No,10.003703589789698
441,Gucci,Cologne,4.5,1.0985915492957747,0.0,73.0,No,No,No,8.700502667256274
442,Gucci,Cologne,4.5,-0.22535211267605634,-0.2931202494640421,76.0,No,No,No,8.846137110936349
443,Gucci,Perfume Gift Sets,4.5,-0.11267605633802817,0.25336191775482364,72.0,No,Yes,Yes,8.651025360870298
444,Gucci,Perfume Gift Sets,5.0,-0.2347417840375587,-0.2570648996297018,92.0,Yes,No,Yes,9.561348581144523
445,Gucci,Cologne,4.5,0.19718309859154928,-0.07795751315533035,76.0,No,No,No,8.846137110936349
446,Gucci,Cologne,4.0,0.9765258215962441,-0.3667900993958293,76.0,No,No,No,8.846137110936349
447,Gucci,Perfume,4.0,-0.056338028169014086,-0.1559150263106607,80.0,No,No,No,9.034169117693915
448,Gucci,Perfume,4.5,1.192488262910798,1.0329370493081271,96.0,No,No,No,9.726295563932634
449,Gucci,Perfume Gift Sets,0.0,-0.2535211267605634,-0.3695186123562658,112.0,No,No,Yes,10.341564235665905
450,Gucci,Cologne,5.0,0.8169014084507042,-0.038978756577665176,92.0,No,No,No,9.561348581144523
451,Gucci,Perfume,4.5,0.7136150234741784,1.2668095887741182,80.0,No,Yes,Yes,9.034169117693915
452,Gucci,Perfume,4.0,-0.018779342723004695,0.07795751315533035,85.0,No,No,No,9.260148490029655
453,Gucci,Perfume Gift Sets,4.0,-0.20657276995305165,-0.269148314168778,146.0,Yes,No,Yes,11.468150288835002
454,Guerlain,Perfume,4.5,2.788732394366197,3.6640031183005264,72.0,Yes,No,No,8.651025360870298
455,Guerlain,Perfume,4.0,1.7652582159624413,0.7405963749756382,100.0,Yes,No,No,9.886487181936577
456,Guerlain,Perfume,4.5,0.08450704225352113,0.07795751315533035,144.0,Yes,No,No,11.40731282329462
457,Guerlain,Perfume,4.0,-0.1784037558685446,-0.23387253946599104,130.0,Yes,No,No,10.963919948435288
458,Guerlain,Perfume,5.0,-0.215962441314554,-0.2668095887741181,145.0,Yes,No,No,11.437805170767303
459,Guerlain,Perfume,4.5,0.24413145539906103,0.331319430910154,110.0,Yes,No,No,10.268177897608886
460,Guerlain,Perfume,4.5,-0.13145539906103287,-0.09744689144416294,130.0,Yes,No,No,10.963919948435288
461,Guerlain,Perfume,4.0,-0.15023474178403756,-0.25414149288637694,130.0,Yes,No,No,10.963919948435288
462,Guerlain,Perfume,4.0,0.11267605633802817,0.019489378288832588,82.0,Yes,No,No,9.125718454601753
463,Guerlain,Perfume,4.5,0.7230046948356808,0.019489378288832588,88.0,Yes,No,No,9.391288728612432
464,Guerlain,Perfume,3.0,-0.24413145539906103,-0.31631260962775287,116.0,Yes,No,No,10.485621966386592
465,HERMÈS,Perfume Gift Sets,4.5,-0.13145539906103287,2.650555447281232,50.0,No,Yes,Yes,7.414182971912106
466,HERMÈS,Perfume Gift Sets,5.0,-0.215962441314554,0.331319430910154,50.0,No,Yes,No,7.414182971912106
467,HERMÈS,Cologne,4.5,1.1267605633802817,0.8965114012862989,124.0,No,No,No,10.76359478028962
468,HERMÈS,Perfume,4.0,1.4741784037558685,1.7930228025725978,134.0,No,No,No,11.0938909320841
469,HERMÈS,Cologne,5.0,-0.10328638497652583,-0.038978756577665176,138.0,No,No,No,11.221166881341228
470,HERMÈS,Perfume,4.5,0.009389671361502348,0.17540440459949327,190.0,No,No,No,12.679328397518558
471,HERMÈS,Perfume,4.5,0.5727699530516432,1.1108945624634574,151.0,No,No,No,11.617726277247206
472,HERMÈS,Perfume,4.5,0.8450704225352113,1.559150263106607,139.0,No,No,No,11.252580421568526
473,HERMÈS,Perfume,4.5,0.5446009389671361,0.7990645098421361,139.0,No,No,No,11.252580421568526
474,HERMÈS,Cologne,4.0,-0.1784037558685446,-0.29136620541804714,96.0,No,No,No,9.726295563932634
475,HERMÈS,Perfume,4.5,-0.22535211267605634,-0.3734164880140324,111.0,No,No,No,10.304987066206303
476,HERMÈS,Perfume,4.5,-0.1784037558685446,-0.24537127265640227,96.0,No,No,No,9.726295563932634
477,HERMÈS,Perfume,4.5,0.018779342723004695,0.4677450789319821,112.0,No,No,No,10.341564235665905
478,HERMÈS,Perfume,5.0,0.08450704225352113,0.19489378288832587,114.0,Yes,No,No,10.414036550325743
479,HERMÈS,Perfume,4.0,-0.12206572769953052,-0.09744689144416294,134.0,No,No,No,11.0938909320841
480,HERMÈS,Perfume,4.5,0.215962441314554,0.23387253946599104,102.0,No,No,No,9.964900870787623
481,HERMÈS,Perfume,4.0,-0.11267605633802817,0.019489378288832588,131.0,No,No,No,10.996672956926805
482,HERMÈS,Perfume,4.0,-0.06572769953051644,-0.17540440459949327,102.0,No,No,No,9.964900870787623
483,HERMÈS,Perfume,4.5,0.009389671361502348,-0.038978756577665176,131.0,Yes,No,No,10.996672956926805
484,HERMÈS,Cologne,4.5,-0.19718309859154928,-0.3120249464042097,93.0,No,No,No,9.60304998506914
485,HERMÈS,Perfume,4.5,0.5446009389671361,0.5846813486649776,139.0,No,No,No,11.252580421568526
486,HERMÈS,Perfume,5.0,-0.22535211267605634,-0.32371857337750926,168.0,Yes,No,No,12.101655723772687
487,HERMÈS,Perfume,4.5,-0.12206572769953052,-0.09744689144416294,131.0,No,No,No,10.996672956926805
488,HERMÈS,Perfume,4.5,-0.22535211267605634,-0.2527772364061586,131.0,No,No,No,10.996672956926805
489,HERMÈS,Perfume Gift Sets,5.0,-0.22535211267605634,-0.28902748002338724,133.0,No,No,No,11.061656221296138
490,HERMÈS,Perfume,4.5,-0.03755868544600939,-0.05846813486649776,127.0,No,No,No,10.864587703143254
491,HERMÈS,Perfume,4.0,-0.08450704225352113,-0.11693626973299552,168.0,Yes,No,No,12.101655723772687
492,HERMÈS,Perfume,4.0,-0.18779342723004694,-0.3344377314363672,131.0,No,No,No,10.996672956926805
493,HERMÈS,Perfume Gift Sets,0.0,-0.2535211267605634,-0.39076203469109333,92.0,No,No,No,9.561348581144523
494,HUDA BEAUTY,Perfume,4.0,2.403755868544601,1.8125121808614306,118.0,Yes,No,No,10.556346352542793
495,HUDA BEAUTY,Perfume,4.5,-0.06572769953051644,-0.1559150263106607,85.0,Yes,Yes,No,9.260148490029655
496,HUDA BEAUTY,Perfume,3.5,1.3615023474178405,0.331319430910154,118.0,Yes,No,No,10.556346352542793
497,HUDA BEAUTY,Perfume,4.0,1.0140845070422535,0.11693626973299552,118.0,Yes,No,No,10.556346352542793
498,HUDA BEAUTY,Perfume,4.0,0.9107981220657277,0.05846813486649776,118.0,Yes,No,No,10.556346352542793
499,JIMMY CHOO,Cologne,4.5,0.39436619718309857,0.17540440459949327,92.0,No,No,No,9.561348581144523
500,JIMMY CHOO,Cologne,5.0,-0.19718309859154928,-0.3059832391346716,75.0,No,No,No,8.798047900293017
501,JIMMY CHOO,Perfume,0.0,-0.2535211267605634,-0.40050672383550967,98.0,No,No,No,9.806965006640148
502,Jo Malone London,Perfume,4.0,2.2253521126760565,5.885792243227441,140.0,No,No,No,11.283835753642643
503,Jo Malone London,Perfume,4.0,1.107981220657277,3.5860456051451957,140.0,No,No,No,11.283835753642643
504,Jo Malone London,Perfume Gift Sets,3.5,-0.22535211267605634,-0.07795751315533035,45.0,No,Yes,No,7.081144362518933
505,Jo Malone London,Perfume,4.0,0.7511737089201878,3.059832391346716,140.0,No,No,No,11.283835753642643
506,Jo Malone London,Perfume,4.5,1.352112676056338,4.852855193919314,140.0,No,No,No,11.283835753642643
507,Jo Malone London,Perfume,4.5,0.046948356807511735,0.23387253946599104,140.0,No,No,No,11.283835753642643
508,Jo Malone London,Perfume,4.5,0.36619718309859156,1.6371077762619373,140.0,No,No,No,11.283835753642643
509,Jo Malone London,Perfume,4.5,0.36619718309859156,1.3057883453517833,140.0,No,No,No,11.283835753642643
510,Jo Malone London,Perfume,4.0,0.40375586854460094,1.5396608848177744,140.0,No,No,No,11.283835753642643
511,Jo Malone London,Perfume,4.0,-0.215962441314554,-0.09744689144416294,72.0,No,No,Yes,8.651025360870298
512,Jo Malone London,Perfume,4.5,0.4413145539906103,1.5396608848177744,140.0,No,No,No,11.283835753642643
513,Jo Malone London,Perfume,4.5,0.3755868544600939,2.1243422334827518,140.0,No,No,No,11.283835753642643
514,Jo Malone London,Perfume,4.5,0.06572769953051644,0.4287663223543169,190.0,No,No,No,12.679328397518558
515,Jo Malone London,Perfume,3.5,0.16901408450704225,0.6041707269538101,140.0,No,No,No,11.283835753642643
516,Jo Malone London,Perfume,4.5,0.06572769953051644,0.5846813486649776,190.0,No,No,No,12.679328397518558
517,Jo Malone London,Perfume,4.5,-0.046948356807511735,0.4287663223543169,190.0,No,No,No,12.679328397518558
518,Jo Malone London,Perfume,5.0,-0.028169014084507043,0.25336191775482364,130.0,No,No,No,10.963919948435288
519,Jo Malone London,Perfume,3.5,-0.22535211267605634,-0.2968232313389203,70.0,No,No,No,8.550605122246802
